targettype,targetsize,targetimage,temperature,sizereport,imagereport,temperaturereport
WildAnimal,0.489590261,Others,96.6309099,0.488790838,Others,97.19114478
FeatheredAnimal,0.319734892,Others,96.83506959,0.31842865,Others,96.83920876
FeatheredAnimal,0.419100454,Others,96.66220259,0.412312035,Others,98.56035626
FeatheredAnimal,0.613826384,Others,96.73980944,0.61162306,Others,96.38599944
FeatheredAnimal,0.613826384,Others,96.73980944,0.616625803,Others,97.1206774
FeatheredAnimal,0.613826384,Others,96.73980944,0.608525507,Others,90.20017357
FeatheredAnimal,0.516930243,Others,96.71693053,0.512374564,CommercialFWA,97.90588873
FeatheredAnimal,0.396397954,Others,96.8600437,0.396352276,Others,97.35480846
WildAnimal,0.512472092,Others,96.70561736,0.513454907,Others,96.42199347
WildAnimal,0.51050071,Others,96.98477283,0.512188231,Others,96.68864337
FeatheredAnimal,0.319734892,Others,96.83506959,0.319759902,Others,96.7477183
FeatheredAnimal,0.516930243,Others,96.71693053,0.519397423,Others,96.60303232
WildAnimal,0.502281071,Others,96.65036116,0.497134851,Others,97.52505007
WildAnimal,0.512472092,Others,96.70561736,0.511839116,Others,96.87415177
WildAnimal,0.502281071,Others,96.65036116,0.498686418,Others,96.26882006
WildAnimal,0.489590261,Others,96.6309099,0.486472179,Others,96.37866143
FeatheredAnimal,0.613826384,Others,96.73980944,0.623491284,Others,97.0249365
FeatheredAnimal,0.613826384,Others,96.73980944,0.602814776,Others,96.89588109
WildAnimal,0.512472092,Others,96.70561736,0.514310589,Others,97.48429049
WildAnimal,0.51050071,Others,96.98477283,0.516200236,Others,96.97202595
FeatheredAnimal,0.396397954,Others,96.8600437,0.387322063,Others,95.18105769
WildAnimal,0.502281071,Others,96.65036116,0.50026652,Others,98.28248482
WildAnimal,0.51050071,Others,96.98477283,0.508509605,Others,96.42740147
WildAnimal,1.611819312,Others,96.91930208,1.583931278,Others,95.62232347
WildAnimal,0.470208838,Others,96.98772838,0.45326184,Others,96.94339549
FeatheredAnimal,0.319734892,Others,96.83506959,0.321628322,Others,96.72753395
WildAnimal,0.495742789,Others,96.60544782,0.486422429,Others,97.08300255
FeatheredAnimal,0.545474605,Others,96.87645577,0.546817114,Others,96.19858369
WildAnimal,1.611819312,Others,96.91930208,1.620874466,Others,97.63357327
WildAnimal,0.501947538,Others,96.77452206,0.505382638,Others,96.67885063
WildAnimal,1.611819312,Others,96.91930208,1.644396179,Others,94.99719355
FeatheredAnimal,0.319734892,Others,96.83506959,0.318324568,Others,96.86753384
WildAnimal,0.485088864,Others,96.8366631,0.480551424,Others,96.46810662
WildAnimal,0.495742789,Others,96.60544782,0.496080365,Others,96.78505021
FeatheredAnimal,0.613826384,Others,96.73980944,0.617158824,Others,96.08440173
FeatheredAnimal,0.396397954,Others,96.8600437,0.395426885,Others,97.2433548
FeatheredAnimal,0.613826384,Others,96.73980944,0.627190278,Others,96.26099711
FeatheredAnimal,0.319734892,Others,96.83506959,0.320483269,Others,94.68725668
FeatheredAnimal,0.396397954,Others,96.8600437,0.395503766,MilitaryWheeled,96.93690658
WildAnimal,0.489590261,Others,96.6309099,0.481922245,Others,96.80831998
WildAnimal,0.539146422,Others,96.90037445,0.53756307,Others,96.88579312
FeatheredAnimal,0.613826384,Others,96.73980944,0.615475408,Others,96.64825099
FeatheredAnimal,0.516930243,Others,96.71693053,0.518142825,Others,96.92355203
WildAnimal,1.611819312,Others,96.91930208,1.637394588,Others,96.62143342
WildAnimal,0.51050071,Others,96.98477283,0.508214424,Others,96.93885839
FeatheredAnimal,0.319734892,Others,96.83506959,0.313413974,Others,98.42805691
WildAnimal,1.611819312,Others,96.91930208,1.5679762,Others,97.74513062
WildAnimal,0.502281071,Others,96.65036116,0.507019636,Others,97.93695248
WildAnimal,0.495742789,Others,96.60544782,0.488992152,Others,96.5758122
FeatheredAnimal,0.319734892,Others,96.83506959,0.318020626,Others,96.24525467
FeatheredAnimal,0.516930243,Others,96.71693053,0.520188015,Others,99.95601118
FeatheredAnimal,0.319734892,Others,96.83506959,0.317705157,Others,95.71705981
FeatheredAnimal,0.613826384,Others,96.73980944,0.60702144,Others,97.71632674
FeatheredAnimal,0.319734892,Others,96.83506959,0.319513034,Others,95.43140075
FeatheredAnimal,0.319734892,Others,96.83506959,0.322536308,Others,96.43141144
UAV,2.193771521,MilitaryFWA,72.2,2.192278492,MilitaryFWA,72.33857533
FeatheredAnimal,0.516930243,Others,96.71693053,0.516736441,Others,96.68544481
FeatheredAnimal,0.436686299,Others,96.91768593,0.442101879,Others,98.16088479
FeatheredAnimal,0.396397954,Others,96.8600437,0.396148617,Others,96.74663656
FeatheredAnimal,0.396397954,Others,96.8600437,0.392584085,Others,96.92254981
FeatheredAnimal,0.396397954,Others,96.8600437,0.393365726,Others,96.30479676
WildAnimal,1.611819312,Others,96.91930208,1.558691062,Others,97.57266805
WildAnimal,0.51050071,Others,96.98477283,0.513600756,Others,97.57137252
FeatheredAnimal,0.319734892,Others,96.83506959,0.31491372,Others,96.66365709
FeatheredAnimal,0.396397954,Others,96.8600437,0.3975819,Others,96.70802777
FeatheredAnimal,0.319734892,Others,96.83506959,0.318011773,Others,96.79632934
WildAnimal,0.495742789,Others,96.60544782,0.489282816,Others,97.94248285
FeatheredAnimal,0.419100454,Others,96.66220259,0.422716915,Others,96.56167036
WildAnimal,0.502281071,Others,96.65036116,0.49554474,Others,95.88765831
WildAnimal,0.489590261,Others,96.6309099,0.490583395,Others,97.34120428
UAV,1.799260279,MilitaryFWA,71.9,1.726353838,MilitaryFWA,71.83635411
WildAnimal,0.516317545,Others,96.90316813,0.506862079,Others,97.08859242
WildAnimal,0.489590261,Others,96.6309099,0.488868625,Others,97.12406169
FeatheredAnimal,0.516930243,Others,96.71693053,0.509880253,Others,96.26752451
WildAnimal,0.495742789,Others,96.60544782,0.50113057,Others,96.9082899
FeatheredAnimal,0.319734892,Others,96.83506959,0.320673139,Others,96.65974363
WildAnimal,0.516317545,Others,96.90316813,0.516819271,Others,97.99761731
WildAnimal,0.489590261,Others,96.6309099,0.492925907,Others,96.81322314
FeatheredAnimal,0.516930243,Others,96.71693053,0.515375097,Others,97.0516598
WildAnimal,0.470208838,Others,96.98772838,0.473799642,Others,96.24653788
FeatheredAnimal,0.516930243,Others,96.71693053,0.515289438,Others,96.45109501
FeatheredAnimal,0.396397954,Others,96.8600437,0.397542471,Others,96.61394901
WildAnimal,0.502281071,Others,96.65036116,0.511836705,Others,95.36676761
FeatheredAnimal,0.396397954,Others,96.8600437,0.40778977,Others,97.18690197
WildAnimal,0.485088864,Others,96.8366631,0.480531034,Others,96.48814035
FeatheredAnimal,0.419100454,Others,96.66220259,0.414677483,Others,95.60601866
FeatheredAnimal,0.516930243,Others,96.71693053,0.521048472,Others,97.56238657
WildAnimal,0.470208838,Others,96.98772838,0.464612713,Others,98.07580266
WildAnimal,0.539146422,Others,96.90037445,0.537025333,Others,97.11094253
FeatheredAnimal,0.436686299,Others,96.91768593,0.449114396,Others,93.32108244
WildAnimal,0.51050071,Others,96.98477283,0.5072741,Others,96.49882147
WildAnimal,1.571614956,Others,96.80252007,1.561959811,Others,96.45880858
WildAnimal,0.539146422,Others,96.90037445,0.538077266,Others,96.39949544
FeatheredAnimal,0.613826384,Others,96.73980944,0.610170839,Others,96.34360929
WildAnimal,0.51050071,Others,96.98477283,0.510671286,Others,97.49177225
WildAnimal,1.571614956,Others,96.80252007,1.593703657,Others,96.23082672
FeatheredAnimal,0.419100454,Others,96.66220259,0.410518044,Others,98.38176657
FeatheredAnimal,0.516930243,Others,96.71693053,0.512549538,Others,96.6623978
FeatheredAnimal,0.396397954,Others,96.8600437,0.389636603,Others,96.90016519
WildAnimal,0.470208838,Others,96.98772838,0.473858505,Others,95.9527397
FeatheredAnimal,0.545474605,Others,96.87645577,0.547452251,Others,96.72552312
FeatheredAnimal,0.319734892,Others,96.83506959,0.321059151,Others,97.10565617
WildAnimal,0.502281071,Others,96.65036116,0.499852103,Others,98.09152509
FeatheredAnimal,0.319734892,Others,96.83506959,0.316138287,Others,96.40182914
WildAnimal,0.539146422,Others,96.90037445,0.537305906,Others,97.74741264
FeatheredAnimal,0.516930243,Others,96.71693053,0.5149557,Others,97.21497641
UAV,1.799260279,MilitaryFWA,71.9,1.799912163,MilitaryFWA,71.53836579
WildAnimal,0.502281071,Others,96.65036116,0.497806695,Others,99.81905954
WildAnimal,0.539146422,Others,96.90037445,0.540649863,Others,96.71633614
FeatheredAnimal,0.396397954,Others,96.8600437,0.395703067,Others,96.98682404
FeatheredAnimal,0.613826384,Others,96.73980944,0.603281683,Others,96.83348677
FeatheredAnimal,0.319734892,Others,96.83506959,0.321145283,Others,97.34635061
FeatheredAnimal,0.436686299,Others,96.91768593,0.454761367,Others,98.16882048
FeatheredAnimal,0.545474605,Others,96.87645577,0.544414805,MilitaryWheeled,97.38959245
FeatheredAnimal,0.319734892,Others,96.83506959,0.317273462,Others,97.67274154
FeatheredAnimal,0.516930243,Others,96.71693053,0.524064046,Others,97.20347314
FeatheredAnimal,0.458181546,Others,96.85231802,0.461560523,Others,95.65136951
WildAnimal,0.489590261,Others,96.6309099,0.488879788,Others,97.32267281
WildAnimal,0.501947538,Others,96.77452206,0.504279074,Others,96.70436742
FeatheredAnimal,0.458181546,Others,96.85231802,0.464916364,Others,96.14046463
FeatheredAnimal,0.396397954,Others,96.8600437,0.393814463,Others,97.60071609
WildAnimal,0.539146422,Others,96.90037445,0.541646986,Others,97.26474654
WildAnimal,0.539146422,Others,96.90037445,0.541958718,Others,96.39570332
FeatheredAnimal,0.396397954,Others,96.8600437,0.407621947,Others,97.76055461
FeatheredAnimal,0.319734892,Others,96.83506959,0.324059478,Others,97.47763259
FeatheredAnimal,0.516930243,Others,96.71693053,0.524550434,Others,93.91201173
WildAnimal,0.489590261,Others,96.6309099,0.485865653,Others,97.18775925
WildAnimal,0.485952808,Others,96.80596995,0.485445902,Others,95.64198835
WildAnimal,0.516317545,Others,96.90316813,0.510819585,Others,98.31428995
FeatheredAnimal,0.516930243,Others,96.71693053,0.517358403,Others,96.47271039
FeatheredAnimal,0.319734892,Others,96.83506959,0.324299525,Others,95.06084427
WildAnimal,0.495742789,Others,96.60544782,0.499755133,Others,93.13645443
FeatheredAnimal,0.396397954,Others,96.8600437,0.396252904,Others,97.47968754
FeatheredAnimal,0.419100454,Others,96.66220259,0.452595832,Others,98.08845342
FeatheredAnimal,0.396397954,Others,96.8600437,0.39387083,Others,96.87364728
WildAnimal,0.489590261,Others,96.6309099,0.486118237,Others,97.62915564
FeatheredAnimal,0.319734892,Others,96.83506959,0.330162528,Others,98.20151701
FeatheredAnimal,0.396397954,Others,96.8600437,0.394167128,Others,96.13140319
FeatheredAnimal,0.396397954,Others,96.8600437,0.397694434,Others,97.12121979
WildAnimal,0.482668261,Others,96.96621886,0.472668024,Others,94.41935368
WildAnimal,0.512472092,Others,96.70561736,0.513033981,MilitaryFWA,94.5181016
WildAnimal,0.512472092,Others,96.70561736,0.516340819,Others,95.94132084
WildAnimal,0.512472092,Others,96.70561736,0.506413565,Others,97.45855655
FeatheredAnimal,0.396397954,Others,96.8600437,0.395778157,Others,97.11566632
WildAnimal,0.485088864,Others,96.8366631,0.463037256,HumanWithoutWeapon,98.32057851
FeatheredAnimal,0.458181546,Others,96.85231802,0.471884454,Others,97.81163946
WildAnimal,0.51050071,Others,96.98477283,0.512778676,Others,97.46756766
WildAnimal,0.539146422,Others,96.90037445,0.540735138,Others,96.31023217
FeatheredAnimal,0.516930243,Others,96.71693053,0.517749935,Others,95.87813733
FeatheredAnimal,0.613826384,Others,96.73980944,0.614975689,Others,96.21145089
FeatheredAnimal,0.516930243,Others,96.71693053,0.517300728,Others,96.71279912
WildAnimal,0.485088864,Others,96.8366631,0.495028054,Others,95.85435711
FeatheredAnimal,0.419100454,Others,96.66220259,0.413242449,Others,95.51246114
WildAnimal,1.611819312,Others,96.91930208,1.608636977,Others,97.47678384
WildAnimal,0.502281071,Others,96.65036116,0.499869724,Others,96.85992854
WildAnimal,0.502281071,Others,96.65036116,0.503644133,Others,94.28190768
WildAnimal,0.51050071,Others,96.98477283,0.509085597,Others,96.73662727
FeatheredAnimal,0.419100454,Others,96.66220259,0.410021573,Others,97.00086246
FeatheredAnimal,0.319734892,Others,96.83506959,0.316818046,Others,95.15921292
WildAnimal,0.485088864,Others,96.8366631,0.485042772,Others,97.06306212
WildAnimal,0.539146422,Others,96.90037445,0.536814751,Others,96.55555401
FeatheredAnimal,0.613826384,Others,96.73980944,0.60872512,Others,95.16466595
WildAnimal,1.611819312,Others,96.91930208,1.626628727,Others,95.26214069
WildAnimal,0.485952808,Others,96.80596995,0.501315251,Others,95.18361166
WildAnimal,0.495742789,Others,96.60544782,0.500142105,MilitaryFWA,93.54812801
FeatheredAnimal,0.319734892,Others,96.83506959,0.317977587,Others,95.84802273
FeatheredAnimal,0.396397954,Others,96.8600437,0.394933626,Others,97.1563647
WildAnimal,0.512472092,Others,96.70561736,0.512991668,Others,96.34923967
FeatheredAnimal,0.319734892,Others,96.83506959,0.317986361,Others,97.16067605
WildAnimal,0.485088864,Others,96.8366631,0.489437223,Others,97.78971813
FeatheredAnimal,0.613826384,Others,96.73980944,0.635133868,Others,97.78852558
WildAnimal,0.489590261,Others,96.6309099,0.489328943,Others,96.84247974
WildAnimal,0.51050071,Others,96.98477283,0.511935259,Others,96.74587188
WildAnimal,0.485088864,Others,96.8366631,0.493171884,Others,97.25005072
FeatheredAnimal,0.396397954,Others,96.8600437,0.3991048,Others,97.02535433
WildAnimal,0.495742789,Others,96.60544782,0.501225823,Others,95.94209703
WildAnimal,0.512472092,Others,96.70561736,0.507459336,Others,98.90215956
WildAnimal,0.512472092,Others,96.70561736,0.513006301,Others,96.221879
FeatheredAnimal,0.319734892,Others,96.83506959,0.320677035,Others,96.59412093
WildAnimal,0.501947538,Others,96.77452206,0.500998891,Others,97.11974883
WildAnimal,0.495742789,Others,96.60544782,0.482947642,Others,97.70869308
WildAnimal,0.470208838,Others,96.98772838,0.466252143,Others,98.54244106
WildAnimal,0.539146422,Others,96.90037445,0.540194862,Others,96.37974864
WildAnimal,0.539146422,Others,96.90037445,0.537377876,Others,96.59886992
WildAnimal,0.495742789,Others,96.60544782,0.494293224,Others,97.81009274
FeatheredAnimal,0.516930243,Others,96.71693053,0.5142535,Others,96.38285064
WildAnimal,0.51050071,Others,96.98477283,0.510278049,Others,96.8038628
WildAnimal,1.611819312,Others,96.91930208,1.640812126,Others,97.93947178
WildAnimal,0.495742789,Others,96.60544782,0.497579541,Others,95.67679209
WildAnimal,0.516317545,Others,96.90316813,0.516704867,Others,97.18744791
WildAnimal,0.489590261,Others,96.6309099,0.489104386,Others,96.63582778
WildAnimal,1.611819312,Others,96.91930208,1.639931177,Others,94.32215062
FeatheredAnimal,0.396397954,Others,96.8600437,0.413092684,Others,96.14575291
WildAnimal,0.489590261,Others,96.6309099,0.489791821,Others,96.90222961
WildAnimal,1.611819312,Others,96.91930208,1.586197435,Others,94.59809885
WildAnimal,1.611819312,Others,96.91930208,1.606784473,Others,98.32008671
WildAnimal,1.571614956,Others,96.80252007,1.567834039,Others,96.07269904
WildAnimal,0.502281071,Others,96.65036116,0.486238321,Others,98.48514601
WildAnimal,0.51050071,Others,96.98477283,0.514095381,Others,98.22591401
FeatheredAnimal,0.458181546,Others,96.85231802,0.457643452,Others,97.10477418
WildAnimal,0.489590261,Others,96.6309099,0.491294744,Others,96.15734994
WildAnimal,1.611819312,Others,96.91930208,1.601009749,Others,98.5086494
WildAnimal,0.51050071,Others,96.98477283,0.508890279,Others,96.98292436
WildAnimal,0.512472092,Others,96.70561736,0.521605271,Others,94.79244575
FeatheredAnimal,0.396397954,Others,96.8600437,0.400481848,Others,96.76471942
WildAnimal,0.539146422,Others,96.90037445,0.541458859,Others,96.56023749
WildAnimal,1.611819312,Others,96.91930208,1.614361437,MilitaryTracked,99.91090748
WildAnimal,0.489590261,Others,96.6309099,0.492187354,Others,97.02248106
FeatheredAnimal,0.516930243,Others,96.71693053,0.514622586,Others,96.487795
WildAnimal,0.539146422,Others,96.90037445,0.535746317,Others,97.54041862
WildAnimal,0.51050071,Others,96.98477283,0.507724658,Others,96.76177774
WildAnimal,0.539146422,Others,96.90037445,0.534067699,Others,97.04572598
WildAnimal,0.502281071,Others,96.65036116,0.498566041,Others,96.33903608
WildAnimal,0.495742789,Others,96.60544782,0.497938583,Others,96.73100836
FeatheredAnimal,0.319734892,Others,96.83506959,0.320881274,Others,97.07468705
FeatheredAnimal,0.613826384,Others,96.73980944,0.620975155,Others,98.10722472
FeatheredAnimal,0.319734892,Others,96.83506959,0.319846226,Others,96.39566512
FeatheredAnimal,0.396397954,Others,96.8600437,0.395762374,Others,97.30572614
WildAnimal,0.516317545,Others,96.90316813,0.514154213,Others,96.18028891
FeatheredAnimal,0.396397954,Others,96.8600437,0.390177515,Others,97.44076987
FeatheredAnimal,0.396397954,Others,96.8600437,0.395168026,Others,97.03511832
WildAnimal,0.502281071,Others,96.65036116,0.488281025,Others,96.2402396
FeatheredAnimal,0.516930243,Others,96.71693053,0.50658996,Others,96.35015973
WildAnimal,0.51050071,Others,96.98477283,0.507913897,Others,97.32673193
FeatheredAnimal,0.319734892,Others,96.83506959,0.317586433,Others,96.12342526
WildAnimal,0.502281071,Others,96.65036116,0.502016547,Others,97.96664554
FeatheredAnimal,0.516930243,Others,96.71693053,0.517869509,Others,95.68862488
FeatheredAnimal,0.319734892,Others,96.83506959,0.319416741,Others,97.44502077
FeatheredAnimal,0.319734892,Others,96.83506959,0.320242427,Others,97.87837323
WildAnimal,0.485088864,Others,96.8366631,0.482023833,Others,96.76472485
WildAnimal,0.485952808,Others,96.80596995,0.481477226,Others,97.4092164
